DisplayName,Types,Latitude,Longitude,Rating,UserRatingCount,FormattedAddress,WebsiteUri,InternationalPhoneNumber,PriceLevel,EditorialSummary,OpenNow,WeekdayDescriptions
Perrotin,"['art_gallery', 'tourist_attraction', 'museum', 'point_of_interest', 'establishment']",48.860502999999994,2.3647278,4.7,731.0,"76 Rue de Turenne, 75003 Paris, France",https://www.perrotin.com/,+33 1 42 16 79 79,,"2-floor gallery, founded in 1990 & focusing on modern works by mainly French & Asian artists.",True,"['Monday: Closed', 'Tuesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: Closed']"
Azzedine Alaïa Foundation,"['art_gallery', 'museum', 'point_of_interest', 'establishment']",48.85734480000001,2.3548172,4.6,536.0,"18 Rue de la Verrerie, 75004 Paris, France",http://www.fondationazzedinealaia.org/,+33 1 87 44 54 60,,,True,"['Monday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20097:00\u202fPM']"
Restaurant OGATA | Sabo,"['japanese_restaurant', 'gift_shop', 'cultural_center', 'night_club', 'bakery', 'tea_house', 'art_gallery', 'dessert_shop', 'confectionery', 'bar', 'food_store', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",48.8610097,2.3635511000000005,4.2,529.0,"16 Rue Debelleyme, 75003 Paris, France",https://ogata.com/paris/,+33 1 80 97 76 80,,,True,"['Monday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200911:30\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200911:30\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200911:30\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200911:30\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200911:30\u202fPM']"
Montparnasse Gallery,"['art_gallery', 'museum', 'point_of_interest', 'establishment']",48.842124,2.3256953,4.3,110.0,"55 Rue du Montparnasse, 75014 Paris, France",https://mairie14.paris.fr/pages/la-galerie-du-montparnasse-11092,+33 1 43 22 72 77,,,True,"['Monday: 2:00\u2009–\u20098:00\u202fPM', 'Tuesday: 2:00\u2009–\u20098:00\u202fPM', 'Wednesday: 2:00\u2009–\u20098:00\u202fPM', 'Thursday: 2:00\u2009–\u20098:00\u202fPM', 'Friday: 2:00\u2009–\u20098:00\u202fPM', 'Saturday: 2:00\u2009–\u20098:00\u202fPM', 'Sunday: 2:00\u2009–\u20098:00\u202fPM']"
Yvon Lambert Gallery,"['book_store', 'art_gallery', 'store', 'point_of_interest', 'establishment']",48.862630200000005,2.3660326,4.8,341.0,"14 Rue des Filles du Calvaire, 75003 Paris, France",http://www.yvon-lambert.com/,+33 1 45 66 55 84,,"Exhibitions by innovative modern artists in an art dealer & collector's airy, glass-roofed gallery.",True,"['Monday: Closed', 'Tuesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 2:00\u2009–\u20097:00\u202fPM']"
Polka Galerie,"['art_gallery', 'point_of_interest', 'establishment']",48.857900099999995,2.3665004,4.6,409.0,"Cour de Venise, 12 Rue Saint-Gilles, 75003 Paris, France",http://www.polkagalerie.com/,+33 1 76 21 41 32,,,True,"['Monday: Closed', 'Tuesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: Closed']"
Fringe,"['coffee_shop', 'cafe', 'art_gallery', 'food_store', 'store', 'food', 'point_of_interest', 'establishment']",48.862783300000004,2.3647928,4.6,1089.0,"106 Rue de Turenne, 75003 Paris, France",http://www.fringecoffeeparis.com/,,PRICE_LEVEL_MODERATE,"Hip, modern spot for specialist coffees with house-roasted beans, plus vegan cakes & brunch options.",True,"['Monday: 8:30\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20095:00\u202fPM']"
Galleria Continua | Paris,"['art_gallery', 'point_of_interest', 'establishment']",48.8618806,2.3566323,4.6,207.0,"87 Rue du Temple, 75003 Paris, France",http://www.galleriacontinua.com/,+33 1 43 70 00 88,,,True,"['Monday: Closed', 'Tuesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: Closed']"
La Louisiane,"['hotel', 'coffee_shop', 'cafe', 'art_gallery', 'lodging', 'food_store', 'store', 'food', 'event_venue', 'point_of_interest', 'establishment']",48.8537477,2.3368552,4.1,379.0,"60 Rue de Seine, 75006 Paris, France",https://www.hotel-lalouisiane.com/,+33 1 44 32 17 17,,"Relaxed hotel offering old-school rooms, a shared lounge & bike storage, plus breakfast for a fee.",True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
Galerie Thaddaeus Ropac,"['art_gallery', 'point_of_interest', 'establishment']",48.860661099999994,2.3636472,4.5,261.0,"7 Rue Debelleyme, 75003 Paris, France",http://www.ropac.net/,+33 1 42 72 99 00,,Bright space with temporary solo & group exhibitions by emerging & established contemporary artists.,True,"['Monday: Closed', 'Tuesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: Closed']"
Galerie Patrick Fourtin,"['art_gallery', 'point_of_interest', 'establishment']",48.863123699999996,2.3382831,4.7,68.0,"9 Rue des Bons Enfants, 75001 Paris, France",http://www.galeriefourtin.com,+33 1 42 60 12 63,,,True,"['Monday: 2:00\u2009–\u20096:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20091:00\u202fPM, 2:00\u2009–\u20096:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20091:00\u202fPM, 2:00\u2009–\u20096:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20091:00\u202fPM, 2:00\u2009–\u20096:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20091:00\u202fPM, 2:00\u2009–\u20096:00\u202fPM', 'Saturday: 2:00\u2009–\u20096:00\u202fPM', 'Sunday: Closed']"
Galerie Amélie du Chalard,"['art_gallery', 'point_of_interest', 'establishment']",48.8537136,2.3412872,4.5,34.0,"18 Rue Séguier, 75006 Paris, France",https://www.amelieduchalard.com/,+33 7 56 87 90 68,,,True,"['Monday: 9:30\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 9:30\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 9:30\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 9:30\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 9:30\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 9:30\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: Closed']"
David Zwirner,"['art_gallery', 'point_of_interest', 'establishment']",48.860947499999995,2.3628411,4.5,33.0,"108 Rue Vieille du Temple, 75003 Paris, France",https://www.davidzwirner.com/,+33 1 85 09 43 21,,,True,"['Monday: Closed', 'Tuesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: Closed']"
Mona Lisa Gallery,"['art_gallery', 'point_of_interest', 'establishment']",48.8539908,2.3241074,4.2,104.0,"32 Rue de Varenne, 75007 Paris, France",http://galerie-monalisa.org/,+33 6 61 55 71 62,,,True,"['Monday: Closed', 'Tuesday: 2:00\u2009–\u20096:30\u202fPM', 'Wednesday: 2:00\u2009–\u20096:30\u202fPM', 'Thursday: 2:00\u2009–\u20096:30\u202fPM', 'Friday: 2:00\u2009–\u20096:30\u202fPM', 'Saturday: 2:00\u2009–\u20096:30\u202fPM', 'Sunday: Closed']"
"Cofftea - Coffee Shop, Salon de Thé, Pâtisseries","['coffee_shop', 'vegetarian_restaurant', 'cafe', 'bakery', 'tea_house', 'art_gallery', 'dessert_shop', 'confectionery', 'food_store', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",48.8397024,2.3457486,4.6,232.0,"rdc, 8 Rue Berthollet, 75005 Paris, France",https://cofftea-shop.com/,+33 9 50 56 51 29,,,True,"['Monday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20094:00\u202fPM']"
Marian Goodman Gallery,"['art_gallery', 'tourist_attraction', 'point_of_interest', 'establishment']",48.861532999999994,2.3560143,4.7,112.0,"79 Rue du Temple, 75003 Paris, France",http://www.mariangoodman.com/,+33 1 48 04 70 52,,,True,"['Monday: Closed', 'Tuesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: Closed']"
Jardin du Luxembourg,"['garden', 'tourist_attraction', 'park', 'point_of_interest', 'establishment']",48.8466144,2.3363309,4.7,117010.0,"75006 Paris, France",https://jardin.senat.fr/,+33 1 42 34 20 00,,"17th-century park with formally laid-out gardens, trees planted in patterns & statues on pedestals.",,[]
Tuileries Garden,"['garden', 'tourist_attraction', 'park', 'point_of_interest', 'establishment']",48.863491599999996,2.3274942999999997,4.6,111555.0,"75001 Paris, France",https://parisjetaime.com/culture/jardin-des-tuileries-p3545,,,"Expansive, 17th-century formal garden dotted with statues, including 18 bronzes by Maillol.",True,"['Monday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20099:00\u202fPM']"
Place des Vosges,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",48.85561140000001,2.3655266,4.6,29988.0,"Pl. des Vosges, 75004 Paris, France",https://parisjetaime.com/transport/place-des-vosges-p1907,,,"Oldest planned square in Paris, lined with trees and red brick houses, built by Henri IV in 1612.",,[]
Jardin des Plantes,"['botanical_garden', 'tourist_attraction', 'park', 'point_of_interest', 'establishment']",48.8439069,2.359658,4.6,49084.0,"75005 Paris, France",https://www.jardindesplantesdeparis.fr/fr,+33 1 40 79 56 01,,Vast park with plant species grown in botanical & alpine gardens & restored 19th-century hothouses.,True,"['Monday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u20098:00\u202fPM']"
Jardin du Palais Royal,"['garden', 'tourist_attraction', 'park', 'point_of_interest', 'establishment']",48.8649723,2.3378061,4.7,8451.0,"8 Rue de Montpensier, 75001 Paris, France",http://www.domaine-palais-royal.fr/,+33 1 47 03 92 16,,"Landscaped grounds of a 17th century palace with a large fountain, tree-lined walkways & flowerbeds.",True,"['Monday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u200910:00\u202fPM']"
Coulée Verte René-Dumont,"['park', 'tourist_attraction', 'garden', 'point_of_interest', 'establishment']",48.8494548,2.3714863,4.6,6069.0,"1 Coulée Verte René-Dumont, 75012 Paris, France",https://www.paris.fr/equipements/coulee-verte-rene-dumont-1772,,,"Idyllic, leafy footpath running along a disused railway line from Bastille to the Bois de Vincennes.",True,"['Monday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20099:30\u202fPM']"
Fontaine Saint-Michel,"['historical_landmark', 'monument', 'cultural_landmark', 'park', 'historical_place', 'point_of_interest', 'establishment']",48.853237199999995,2.3437736000000005,4.4,7489.0,"Pl. Saint-Michel, 75005 Paris, France",,,PRICE_LEVEL_MODERATE,"Stone fountain, opened in 1860, on a bustling junction and a popular Latin Quarter meeting point.",True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
Zadkine Museum,"['museum', 'tourist_attraction', 'garden', 'park', 'point_of_interest', 'establishment']",48.8430811,2.3339939999999997,4.4,1117.0,"100bis Rue d'Assas, 75006 Paris, France",http://www.zadkine.paris.fr/,+33 1 55 42 77 20,,Museum & garden dedicated to 20th-century sculptor Ossip Zadkine in his former home studio.,True,"['Monday: Closed', 'Tuesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20096:00\u202fPM']"
Ménagerie du Jardin des Plantes,"['zoo', 'tourist_attraction', 'botanical_garden', 'park', 'point_of_interest', 'establishment']",48.844273699999995,2.36041,4.2,11753.0,"57 Rue Cuvier, 75005 Paris, France",http://www.jardindesplantesdeparis.fr/fr/programme/galeries-jardins-zoo-bibliotheques/menagerie-zoo-jardin-plantes-2765,+33 1 40 79 56 01,,"Zoo & breeding center in riverside garden, with some animals in original 19th-century buildings.",True,"['Monday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20096:00\u202fPM']"
Café Kitsuné Palais Royal,"['cafe', 'garden', 'coffee_shop', 'ice_cream_shop', 'park', 'bakery', 'wholesaler', 'dessert_shop', 'confectionery', 'food_store', 'food', 'point_of_interest', 'store', 'establishment']",48.8655731,2.3372512,4.0,1394.0,"51 Gal de Montpensier, 75001 Paris, France",https://maisonkitsune.com/mk/find-a-store/cafe-kitsune-palais-royal/,+33 1 40 15 62 31,PRICE_LEVEL_MODERATE,,True,"['Monday: 9:30\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 9:30\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 9:30\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 9:30\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 9:30\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 9:30\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 9:30\u202fAM\u2009–\u20097:00\u202fPM']"
Square du Vert-Galant,"['tourist_attraction', 'garden', 'park', 'point_of_interest', 'establishment']",48.857487,2.3401677,4.5,1412.0,"15 Pl. du Pont Neuf, 75001 Paris, France",https://www.parisinfo.com/musee-monument-paris/71519/Square-du-Vert-Galant,,,"Small popular garden with fauna and flora, erected with a statue tribute of King Henri IV.",True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
Truffaut,"['florist', 'garden', 'pet_store', 'furniture_store', 'home_improvement_store', 'park', 'market', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",48.837005100000006,2.373806,4.1,7437.0,"85 Quai de la Gare, 75013 Paris, France",https://www.truffaut.com/stores/parisrivegauche,+33 1 53 60 84 50,,,True,"['Monday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20098:00\u202fPM']"
Jardin du Carrousel,"['garden', 'park', 'point_of_interest', 'establishment']",48.8619966,2.3320700999999997,4.7,369.0,"6 Av. du Général Lemonnier, 75001 Paris, France",,,,,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
Café Kitsuné Tuileries,"['cafe', 'garden', 'coffee_shop', 'dog_cafe', 'ice_cream_shop', 'park', 'bakery', 'wholesaler', 'dessert_shop', 'confectionery', 'food_store', 'food', 'point_of_interest', 'store', 'establishment']",48.8644663,2.3303944999999997,4.2,776.0,"208 Rue de Rivoli, 75001 Paris, France",https://www.maisonkitsune.com/mk/fr/boutiques/,+33 1 45 08 06 02,,,True,"['Monday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20097:00\u202fPM']"
Square du Temple - Elie Wiesel,"['tourist_attraction', 'botanical_garden', 'park', 'point_of_interest', 'establishment']",48.864487399999994,2.3607212,4.4,3401.0,"64 Rue de Bretagne, 75003 Paris, France",https://www.paris.fr/equipements/square-du-temple-elie-wiesel-2425,,,"English landscaped botanical garden with a pool & waterfall, lawns, rare trees & Jewish memorial.",True,"['Monday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20099:30\u202fPM']"
Parc de Choisy,"['park', 'point_of_interest', 'establishment']",48.8283177,2.3598209,4.5,245.0,"128 Av. de Choisy, 75013 Paris, France",https://www.paris.fr/lieux/parc-de-choisy-1803,,,,True,"['Monday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20099:30\u202fPM']"
Fontaine des Quatre-Parties-du-Monde,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",48.8410899,2.3368246,4.7,742.0,"27M Av. de l'Observatoire, 75006 Paris, France",,,,"The ""4 corners of the world"" are represented by bronze female figures at this 19th-century fountain.",True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
Botanical Garden,"['park', 'point_of_interest', 'establishment']",48.8440802,2.3638022999999997,4.7,135.0,"57 Rue Cuvier, 75005 Paris, France",https://www.jardindesplantesdeparis.fr/,+33 1 40 79 56 01,,,True,"['Monday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u20098:00\u202fPM']"
Truffaut,"['florist', 'garden', 'pet_store', 'furniture_store', 'home_improvement_store', 'park', 'market', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",48.8386,2.3214349999999997,4.6,698.0,"68-80 Av. du Maine, 75014 Paris, France",https://www.truffaut.com/stores/paris-montparnasse,+33 1 88 40 69 70,,,True,"['Monday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20097:00\u202fPM']"
Square René Viviani,"['garden', 'tourist_attraction', 'park', 'point_of_interest', 'establishment']",48.8521748,2.347596,4.5,3011.0,"2 Rue du Fouarre, 75005 Paris, France",https://www.paris.fr/equipements/square-rene-viviani-2441,,,This picturesque park by the Saint-Julien-le-Pauvre church features a fountain & landscaping.,True,"['Monday: 8:00\u202fAM\u2009–\u20098:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20098:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20098:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20098:30\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20098:30\u202fPM']"
